Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Accrual Date
SPOK,SPOK HOLDINGS INC,Communication,Equity,"85,636.55",0.00,"85,636.55","7,835.00",10.93,United States,NASDAQ,USD,1.00,--
BETR,BETTER HOME FINANCE HOLDING CLASS,Financials,Equity,"85,699.50",0.00,"85,699.50","2,945.00",29.10,United States,NASDAQ,USD,1.00,--
RMR,RMR GROUP INC CLASS A,Real Estate,Equity,"82,121.40",0.00,"82,121.40","4,244.00",19.35,United States,NASDAQ,USD,1.00,--
ORGO,ORGANOGENESIS HOLDINGS INC CLASS A,Health Care,Equity,"82,216.96",0.00,"82,216.96","31,744.00",2.59,United States,NASDAQ,USD,1.00,--
BSRR,SIERRA BANCORP,Financials,Equity,"82,486.92",0.00,"82,486.92","2,202.00",37.46,United States,NASDAQ,USD,1.00,--
XRN,CHIRON REAL ESTATE INC,Real Estate,Equity,"82,819.10",0.00,"82,819.10","2,395.00",34.58,United States,NYSE,USD,1.00,--
XRX,XEROX HOLDINGS CORP,Information Technology,Equity,"83,091.42",0.00,"83,091.42","34,194.00",2.43,United States,NASDAQ,USD,1.00,--
DSP,VIANT TECHNOLOGY INC CLASS A,Information Technology,Equity,"83,185.92",0.00,"83,185.92","7,968.00",10.44,United States,NASDAQ,USD,1.00,--
NXDR,NEXTDOOR HOLDINGS INC CLASS A,Communication,Equity,"83,395.52",0.00,"83,395.52","40,094.00",2.08,United States,NYSE,USD,1.00,--
SFIX,STITCH FIX INC CLASS A,Consumer Discretionary,Equity,"83,424.10",0.00,"83,424.10","26,911.00",3.10,United States,NASDAQ,USD,1.00,--
LAB,STANDARD BIOTOOLS INC,Health Care,Equity,"83,531.93",0.00,"83,531.93","83,557.00",1.00,United States,NASDAQ,USD,1.00,--
NAGE,NIAGEN BIOSCIENCE INC,Consumer Staples,Equity,"80,590.40",0.00,"80,590.40","21,208.00",3.80,United States,NASDAQ,USD,1.00,--
ARHS,ARHAUS INC CLASS A,Consumer Discretionary,Equity,"81,737.88",0.00,"81,737.88","13,901.00",5.88,United States,NASDAQ,USD,1.00,--
AGNT,EXP WORLD HOLDINGS INC,Real Estate,Equity,"81,745.80",0.00,"81,745.80","16,615.00",4.92,United States,NASDAQ,USD,1.00,--
EOLS,EVOLUS INC,Health Care,Equity,"77,920.36",0.00,"77,920.36","11,842.00",6.58,United States,NASDAQ,USD,1.00,--
KROS,KEROS THERAPEUTICS INC,Health Care,Equity,"78,325.73",0.00,"78,325.73","7,127.00",10.99,United States,NASDAQ,USD,1.00,--
ZIP,ZIPRECRUITER INC CLASS A,Communication,Equity,"79,578.46",0.00,"79,578.46","21,983.00",3.62,United States,NYSE,USD,1.00,--
MVST,MICROVAST HOLDINGS INC,Industrials,Equity,"79,579.60",0.00,"79,579.60","53,770.00",1.48,United States,NASDAQ,USD,1.00,--
AVIR,ATEA PHARMACEUTICALS INC,Health Care,Equity,"79,665.39",0.00,"79,665.39","18,657.00",4.27,United States,NASDAQ,USD,1.00,--
VITL,VITAL FARMS INC,Consumer Staples,Equity,"76,045.36",0.00,"76,045.36","8,936.00",8.51,United States,NASDAQ,USD,1.00,--
CABO,CABLE ONE INC,Communication,Equity,"76,234.83",0.00,"76,234.83","1,491.00",51.13,United States,NYSE,USD,1.00,--
NUS,NU SKIN ENTERPRISES INC CLASS A,Consumer Staples,Equity,"76,295.72",0.00,"76,295.72","12,149.00",6.28,United States,NYSE,USD,1.00,--
JAKK,JAKKS PACIFIC INC,Consumer Discretionary,Equity,"76,480.95",0.00,"76,480.95","3,549.00",21.55,United States,NASDAQ,USD,1.00,--
OSG,OCTAVE SPECIALTY GROUP INC,Financials,Equity,"76,507.74",0.00,"76,507.74","13,446.00",5.69,United States,NYSE,USD,1.00,--
CRSR,CORSAIR GAMING INC,Information Technology,Equity,"76,956.16",0.00,"76,956.16","10,456.00",7.36,United States,NASDAQ,USD,1.00,--
HCKT,HACKETT GROUP INC,Information Technology,Equity,"77,423.45",0.00,"77,423.45","8,086.00",9.57,United States,NASDAQ,USD,1.00,--
BMBL,BUMBLE INC CLASS A,Communication,Equity,"77,542.36",0.00,"77,542.36","23,786.00",3.26,United States,NASDAQ,USD,1.00,--
BGS,B AND G FOODS INC,Consumer Staples,Equity,"73,935.05",0.00,"73,935.05","17,315.00",4.27,United States,NYSE,USD,1.00,--
DNUT,KRISPY KREME INC,Consumer Discretionary,Equity,"74,220.25",0.00,"74,220.25","22,837.00",3.25,United States,NASDAQ,USD,1.00,--
FUBO,FUBOTV INC CLASS A,Communication,Equity,"74,230.20",0.00,"74,230.20","7,590.00",9.78,United States,NYSE,USD,1.00,--
RICK,RCI HOSPITALITY HOLDINGS INC,Consumer Discretionary,Equity,"74,278.26",0.00,"74,278.26","3,006.00",24.71,United States,NASDAQ,USD,1.00,--
UTMD,UTAH MEDICAL PRODUCTS INC,Health Care,Equity,"74,401.60",0.00,"74,401.60","1,168.00",63.70,United States,NASDAQ,USD,1.00,--
SVC,SERVICE PROPERTIES TRUST,Real Estate,Equity,"74,907.56",0.00,"74,907.56","44,324.00",1.69,United States,NASDAQ,USD,1.00,--
KRUS,KURA SUSHI USA INC,Consumer Discretionary,Equity,"75,048.86",0.00,"75,048.86","1,558.00",48.17,United States,NASDAQ,USD,1.00,--
GDYN,GRID DYNAMICS HOLDINGS INC CLASS A,Information Technology,Equity,"75,090.82",0.00,"75,090.82","11,606.00",6.47,United States,NASDAQ,USD,1.00,--
STRZ,STARZ ENTERTAINMENT CORP,Communication,Equity,"75,417.27",0.00,"75,417.27","3,439.00",21.93,United States,NASDAQ,USD,1.00,--
RPAY,REPAY HOLDINGS CORP CLASS A,Financials,Equity,"72,016.90",0.00,"72,016.90","21,370.00",3.37,United States,NASDAQ,USD,1.00,--
IVR,INVESCO MORTGAGE CAPITAL REIT INC,Financials,Equity,"72,025.12",0.00,"72,025.12","8,914.00",8.08,United States,NYSE,USD,1.00,--
MGPI,MGP INGREDIENTS INC,Consumer Staples,Equity,"72,099.65",0.00,"72,099.65","3,955.00",18.23,United States,NASDAQ,USD,1.00,--
EU,ENCORE ENERGY CORP,Energy,Equity,"72,206.64",0.00,"72,206.64","44,572.00",1.62,United States,NASDAQ,USD,1.00,--
GOGO,GOGO INC,Communication,Equity,"72,426.34",0.00,"72,426.34","17,839.00",4.06,United States,NASDAQ,USD,1.00,--
POWW,OUTDOOR HOLDING,Consumer Discretionary,Equity,"72,889.68",0.00,"72,889.68","37,572.00",1.94,United States,NASDAQ,USD,1.00,--
NRC,NRC HEALTH,Health Care,Equity,"72,899.43",0.00,"72,899.43","3,851.00",18.93,United States,NASDAQ,USD,1.00,--
NCMI,NATIONAL CINEMEDIA INC,Communication,Equity,"73,367.70",0.00,"73,367.70","24,955.00",2.94,United States,NASDAQ,USD,1.00,--
CMDB,COSTAMARE BULKERS HOLDINGS LTD,Industrials,Equity,"70,107.72",0.00,"70,107.72","3,686.00",19.02,Monaco,NYSE,USD,1.00,--
ARCT,ARCTURUS THERAPEUTICS HOLDINGS INC,Health Care,Equity,"70,376.04",0.00,"70,376.04","8,988.00",7.83,United States,NASDAQ,USD,1.00,--
FWRD,FORWARD AIR CORP,Industrials,Equity,"70,509.40",0.00,"70,509.40","7,501.00",9.40,United States,NASDAQ,USD,1.00,--
WEAV,WEAVE COMMUNICATIONS INC,Information Technology,Equity,"70,699.20",0.00,"70,699.20","13,728.00",5.15,United States,NYSE,USD,1.00,--
AURA,AURA BIOSCIENCES INC,Health Care,Equity,"71,101.80",0.00,"71,101.80","8,910.00",7.98,United States,NASDAQ,USD,1.00,--
OLPX,OLAPLEX HOLDINGS INC,Consumer Staples,Equity,"71,827.49",0.00,"71,827.49","35,383.00",2.03,United States,NASDAQ,USD,1.00,--
RC,READY CAPITAL CORP,Financials,Equity,"68,112.00",0.00,"68,112.00","39,600.00",1.72,United States,NYSE,USD,1.00,--
ENTA,ENANTA PHARMACEUTICALS INC,Health Care,Equity,"68,207.59",0.00,"68,207.59","4,939.00",13.81,United States,NASDAQ,USD,1.00,--
ALT,ALTIMMUNE INC,Health Care,Equity,"68,436.04",0.00,"68,436.04","23,437.00",2.92,United States,NASDAQ,USD,1.00,--
USNA,USANA HEALTH SCIENCES INC,Consumer Staples,Equity,"66,523.84",0.00,"66,523.84","3,704.00",17.96,United States,NYSE,USD,1.00,--
SITC,SITE CENTERS CORP,Real Estate,Equity,"66,631.53",0.00,"66,631.53","12,271.00",5.43,United States,NYSE,USD,1.00,--
LRMR,LARIMAR THERAPEUTICS INC,Health Care,Equity,"67,335.90",0.00,"67,335.90","17,310.00",3.89,United States,NASDAQ,USD,1.00,--
OPTU,OPTIMUM COMMUNICATIONS INC CLASS A,Communication,Equity,"67,435.91",0.00,"67,435.91","76,684.00",0.88,United States,NYSE,USD,1.00,--
CMPX,COMPASS THERAPEUTICS,Health Care,Equity,"67,506.12",0.00,"67,506.12","34,094.00",1.98,United States,NASDAQ,USD,1.00,--
EGHT,8X8 INC,Information Technology,Equity,"64,433.60",0.00,"64,433.60","28,765.00",2.24,United States,NASDAQ,USD,1.00,--
EPM,EVOLUTION PETROLEUM CORP,Energy,Equity,"64,602.12",0.00,"64,602.12","14,388.00",4.49,United States,Nyse Mkt Llc,USD,1.00,--
PSFE,PAYSAFE LTD,Financials,Equity,"64,865.85",0.00,"64,865.85","7,959.00",8.15,United States,NYSE,USD,1.00,--
RCKT,ROCKET PHARMACEUTICALS INC,Health Care,Equity,"65,001.20",0.00,"65,001.20","19,118.00",3.40,United States,NASDAQ,USD,1.00,--
AMCX,AMC GLOBAL MEDIA INC CLASS A,Communication,Equity,"65,025.75",0.00,"65,025.75","7,825.00",8.31,United States,NASDAQ,USD,1.00,--
WOOF,PETCO HEALTH AND WELLNESS COMPANY,Consumer Discretionary,Equity,"62,097.84",0.00,"62,097.84","23,976.00",2.59,United States,NASDAQ,USD,1.00,--
MAX,MEDIAALPHA INC CLASS A,Communication,Equity,"62,194.30",0.00,"62,194.30","7,726.00",8.05,United States,NYSE,USD,1.00,--
CLMB,CLIMB GLOBAL SOLUTIONS INC,Information Technology,Equity,"62,254.26",0.00,"62,254.26","3,173.00",19.62,United States,NASDAQ,USD,1.00,--
OSUR,ORASURE TECHNOLOGIES INC,Health Care,Equity,"62,433.80",0.00,"62,433.80","21,164.00",2.95,United States,NASDAQ,USD,1.00,--
RBBN,RIBBON COMMUNICATIONS INC,Information Technology,Equity,"63,122.63",0.00,"63,122.63","24,001.00",2.63,United States,NASDAQ,USD,1.00,--
CLW,CLEARWATER PAPER CORP,Materials,Equity,"63,496.16",0.00,"63,496.16","4,628.00",13.72,United States,NYSE,USD,1.00,--
NXDT,NEXPOINT DIVERSIFIED REAL ESTATE T,Real Estate,Equity,"63,983.70",0.00,"63,983.70","12,645.00",5.06,United States,NYSE,USD,1.00,--
ACH,ACCENDRA HEALTH INC,Health Care,Equity,"60,657.12",0.00,"60,657.12","19,953.00",3.04,United States,NYSE,USD,1.00,--
CNDT,CONDUENT INC,Industrials,Equity,"60,658.56",0.00,"60,658.56","42,124.00",1.44,United States,NASDAQ,USD,1.00,--
AVXL,ANAVEX LIFE SCIENCES CORP,Health Care,Equity,"60,746.84",0.00,"60,746.84","19,723.00",3.08,United States,NASDAQ,USD,1.00,--
JOUT,JOHNSON OUTDOORS INC CLASS A,Consumer Discretionary,Equity,"60,912.32",0.00,"60,912.32","1,532.00",39.76,United States,NASDAQ,USD,1.00,--
NABL,N ABLE INC,Information Technology,Equity,"61,038.20",0.00,"61,038.20","18,385.00",3.32,United States,NYSE,USD,1.00,--
JACK,JACK IN THE BOX INC,Consumer Discretionary,Equity,"61,125.66",0.00,"61,125.66","5,567.00",10.98,United States,NASDAQ,USD,1.00,--
ACDC,PROFRAC HOLDING CLASS A CORP,Energy,Equity,"61,144.72",0.00,"61,144.72","8,399.00",7.28,United States,NASDAQ,USD,1.00,--
CATX,PERSPECTIVE THERAPEUTICS INC,Health Care,Equity,"58,328.46",0.00,"58,328.46","15,111.00",3.86,United States,Nyse Mkt Llc,USD,1.00,--
BOC,BOSTON OMAHA CORP CLASS A,Communication,Equity,"58,490.58",0.00,"58,490.58","5,051.00",11.58,United States,NYSE,USD,1.00,--
MASS,908 DEVICES INC,Information Technology,Equity,"59,181.10",0.00,"59,181.10","8,107.00",7.30,United States,NASDAQ,USD,1.00,--
RGNX,REGENXBIO INC,Health Care,Equity,"59,227.58",0.00,"59,227.58","9,484.00",6.25,United States,NASDAQ,USD,1.00,--
AVNW,AVIAT NETWORKS INC,Information Technology,Equity,"59,324.88",0.00,"59,324.88","3,624.00",16.37,United States,NASDAQ,USD,1.00,--
BHR,BRAEMAR HOTELS RESORTS INC,Real Estate,Equity,"59,783.34",0.00,"59,783.34","23,262.00",2.57,United States,NYSE,USD,1.00,--
ALTG,ALTA EQUIPMENT GROUP INC CLASS A,Industrials,Equity,"59,827.86",0.00,"59,827.86","9,162.00",6.53,United States,NYSE,USD,1.00,--
LOVE,LOVESAC COMPANY,Consumer Discretionary,Equity,"60,085.04",0.00,"60,085.04","3,922.00",15.32,United States,NASDAQ,USD,1.00,--
UIS,UNISYS CORP,Information Technology,Equity,"56,610.00",0.00,"56,610.00","18,500.00",3.06,United States,NYSE,USD,1.00,--
SLP,SIMULATIONS PLUS INC,Health Care,Equity,"57,145.98",0.00,"57,145.98","4,271.00",13.38,United States,NASDAQ,USD,1.00,--
TBI,TRUEBLUE INC,Industrials,Equity,"57,691.56",0.00,"57,691.56","10,229.00",5.64,United States,NYSE,USD,1.00,--
SEG,SEAPORT ENTERTAINMENT GROUP INC,Real Estate,Equity,"57,711.16",0.00,"57,711.16","2,494.00",23.14,United States,NYSE,USD,1.00,--
BCBP,BCB BANCORP INC,Financials,Equity,"57,712.23",0.00,"57,712.23","5,883.00",9.81,United States,NASDAQ,USD,1.00,--
SLQT,SELECTQUOTE INC,Financials,Equity,"54,431.79",0.00,"54,431.79","45,741.00",1.19,United States,NYSE,USD,1.00,--
ALLO,ALLOGENE THERAPEUTICS INC,Health Care,Equity,"54,445.88",0.00,"54,445.88","25,442.00",2.14,United States,NASDAQ,USD,1.00,--
EDIT,EDITAS MEDICINE INC,Health Care,Equity,"54,566.10",0.00,"54,566.10","19,146.00",2.85,United States,NASDAQ,USD,1.00,--
BBBY,BED BATH AND BEYOND INC,Consumer Discretionary,Equity,"55,487.39",0.00,"55,487.39","11,831.00",4.69,United States,NYSE,USD,1.00,--
CMRC,BIGCOMMERCE HOLDINGS INC SERIES,Information Technology,Equity,"55,827.50",0.00,"55,827.50","20,375.00",2.74,United States,NASDAQ,USD,1.00,--
HDSN,HUDSON TECHNOLOGIES INC,Industrials,Equity,"56,129.48",0.00,"56,129.48","11,597.00",4.84,United States,NASDAQ,USD,1.00,--
KIDS,ORTHOPEDIATRICS CORP,Health Care,Equity,"52,375.40",0.00,"52,375.40","2,926.00",17.90,United States,NASDAQ,USD,1.00,--
GNE,GENIE ENERGY LTD CLASS B,Utilities,Equity,"52,565.40",0.00,"52,565.40","4,028.00",13.05,United States,NYSE,USD,1.00,--
SIGA,SIGA TECHNOLOGIES INC,Health Care,Equity,"52,841.04",0.00,"52,841.04","12,404.00",4.26,United States,NASDAQ,USD,1.00,--
INR,INFINITY NATURAL RESOURCES INC CLA,Energy,Equity,"52,893.79",0.00,"52,893.79","3,473.00",15.23,United States,NYSE,USD,1.00,--
HNST,THE HONEST COMPANY INC,Consumer Staples,Equity,"52,966.76",0.00,"52,966.76","16,604.00",3.19,United States,NASDAQ,USD,1.00,--
ANGI,ANGI INC CLASS A,Communication,Equity,"53,036.72",0.00,"53,036.72","10,958.00",4.84,United States,NASDAQ,USD,1.00,--
DMRC,DIGIMARC CORP,Information Technology,Equity,"53,357.24",0.00,"53,357.24","5,428.00",9.83,United States,NASDAQ,USD,1.00,--
ADV,ADVANTAGE SOLUTIONS INC CLASS A,Communication,Equity,"53,406.08",0.00,"53,406.08","1,568.00",34.06,United States,NASDAQ,USD,1.00,--
ACRE,ARES COMMERCIAL REAL ESTATE REIT C,Financials,Equity,"53,614.48",0.00,"53,614.48","11,359.00",4.72,United States,NYSE,USD,1.00,--
LPRO,OPEN LENDING CORP,Financials,Equity,"50,379.90",0.00,"50,379.90","27,530.00",1.83,United States,NASDAQ,USD,1.00,--
CMTG,CLAROS MORTGAGE TRUST INC,Financials,Equity,"50,983.88",0.00,"50,983.88","24,049.00",2.12,United States,NYSE,USD,1.00,--
SVV,SAVERS VALUE VILLAGE INC,Consumer Discretionary,Equity,"51,197.67",0.00,"51,197.67","7,023.00",7.29,United States,NYSE,USD,1.00,--
EMBC,EMBECTA CORP,Health Care,Equity,"51,769.18",0.00,"51,769.18","16,487.00",3.14,United States,NASDAQ,USD,1.00,--
CRCT,CRICUT INC CLASS A,Consumer Discretionary,Equity,"51,882.22",0.00,"51,882.22","12,874.00",4.03,United States,NASDAQ,USD,1.00,--
AKBA,AKEBIA THERAPEUTICS INC,Health Care,Equity,"51,982.26",0.00,"51,982.26","46,002.00",1.13,United States,NASDAQ,USD,1.00,--
TRDA,ENTRADA THERAPEUTICS INC,Health Care,Equity,"52,194.86",0.00,"52,194.86","7,642.00",6.83,United States,NASDAQ,USD,1.00,--
BOOM,DMC GLOBAL INC,Energy,Equity,"48,391.42",0.00,"48,391.42","6,566.00",7.37,United States,NASDAQ,USD,1.00,--
ULH,UNIVERSAL LOGISTICS HOLDINGS INC,Industrials,Equity,"48,464.64",0.00,"48,464.64","3,606.00",13.44,United States,NASDAQ,USD,1.00,--
ULCC,FRONTIER GROUP HOLDINGS INC,Industrials,Equity,"48,757.05",0.00,"48,757.05","10,053.00",4.85,United States,NASDAQ,USD,1.00,--
ASLE,AERSALE CORP,Industrials,Equity,"49,063.70",0.00,"49,063.70","7,595.00",6.46,United States,NASDAQ,USD,1.00,--
SSP,EW SCRIPPS CLASS A,Communication,Equity,"49,455.30",0.00,"49,455.30","14,010.00",3.53,United States,NASDAQ,USD,1.00,--
INSE,INSPIRED ENTERTAINMENT INC,Consumer Discretionary,Equity,"49,684.46",0.00,"49,684.46","6,769.00",7.34,United States,NASDAQ,USD,1.00,--
FLWS,1-800 FLOWERS.COM INC CLASS A,Consumer Discretionary,Equity,"50,178.60",0.00,"50,178.60","10,980.00",4.57,United States,NASDAQ,USD,1.00,--
RMAX,RE MAX HOLDINGS INC CLASS A,Real Estate,Equity,"50,185.70",0.00,"50,185.70","5,570.00",9.01,United States,NYSE,USD,1.00,--
CBAN,COLONY BANKCORP INC,Financials,Equity,"46,537.72",0.00,"46,537.72","2,389.00",19.48,United States,NYSE,USD,1.00,--
RXST,RXSIGHT INC,Health Care,Equity,"47,033.02",0.00,"47,033.02","8,354.00",5.63,United States,NASDAQ,USD,1.00,--
RGP,RESOURCES CONNECTION INC,Industrials,Equity,"47,816.12",0.00,"47,816.12","10,967.00",4.36,United States,NASDAQ,USD,1.00,--
NRDS,NERDWALLET INC CLASS A,Financials,Equity,"46,025.76",0.00,"46,025.76","6,072.00",7.58,United States,NASDAQ,USD,1.00,--
LENZ,LENZ THERAPEUTICS INC,Health Care,Equity,"42,631.92",0.00,"42,631.92","5,848.00",7.29,United States,NASDAQ,USD,1.00,--
OABI,OMNIAB INC,Health Care,Equity,"42,847.35",0.00,"42,847.35","19,565.00",2.19,United States,NASDAQ,USD,1.00,--
PTLO,PORTILLO S INC CLASS A,Consumer Discretionary,Equity,"42,884.52",0.00,"42,884.52","10,748.00",3.99,United States,NASDAQ,USD,1.00,--
RNA,ATRIUM THERAPEUTICS INC,Health Care,Equity,"43,671.57",0.00,"43,671.57","3,291.00",13.27,United States,NASDAQ,USD,1.00,--
CDXS,CODEXIS INC,Health Care,Equity,"43,777.38",0.00,"43,777.38","17,034.00",2.57,United States,NASDAQ,USD,1.00,--
NLOP,NET LEASE OFFICE PROPERTIES,Real Estate,Equity,"44,159.90",0.00,"44,159.90","3,830.00",11.53,United States,NYSE,USD,1.00,--
REAX,REAL BROKERAGE INC,Real Estate,Equity,"44,189.82",0.00,"44,189.82","25,842.00",1.71,Canada,NASDAQ,USD,1.00,--
NFE,NEW FORTRESS ENERGY INC CLASS A,Energy,Equity,"41,028.82",0.00,"41,028.82","59,376.00",0.69,United States,NASDAQ,USD,1.00,--
EVGO,EVGO INC CLASS A,Consumer Discretionary,Equity,"41,129.94",0.00,"41,129.94","21,201.00",1.94,United States,NASDAQ,USD,1.00,--
MED,MEDIFAST INC,Consumer Staples,Equity,"41,295.20",0.00,"41,295.20","3,280.00",12.59,United States,NYSE,USD,1.00,--
TCX,TUCOWS INC,Information Technology,Equity,"42,359.40",0.00,"42,359.40","2,796.00",15.15,United States,NASDAQ,USD,1.00,--
KLC,KINDERCARE LEARNING COMPANIES INC,Consumer Discretionary,Equity,"38,473.48",0.00,"38,473.48","8,804.00",4.37,United States,NYSE,USD,1.00,--
ONEW,ONEWATER MARINE CLASS A INC,Consumer Discretionary,Equity,"38,843.64",0.00,"38,843.64","3,462.00",11.22,United States,NASDAQ,USD,1.00,--
VYGR,VOYAGER THERAPEUTICS INC,Health Care,Equity,"38,893.52",0.00,"38,893.52","9,173.00",4.24,United States,NASDAQ,USD,1.00,--
FATE,FATE THERAPEUTICS INC,Health Care,Equity,"39,423.10",0.00,"39,423.10","20,749.00",1.90,United States,NASDAQ,USD,1.00,--
KRRO,KORRO BIO INC,Health Care,Equity,"36,741.28",0.00,"36,741.28","3,316.00",11.08,United States,NASDAQ,USD,1.00,--
FNKO,FUNKO INC CLASS A,Consumer Discretionary,Equity,"37,200.80",0.00,"37,200.80","7,280.00",5.11,United States,NASDAQ,USD,1.00,--
TTGT,TECHTARGET INC,Communication,Equity,"37,234.57",0.00,"37,234.57","7,545.00",4.93,United States,NASDAQ,USD,1.00,--
ALEC,ALECTOR INC,Health Care,Equity,"38,051.20",0.00,"38,051.20","16,544.00",2.30,United States,NASDAQ,USD,1.00,--
JRVR,JAMES RIVER GROUP HOLDINGS INC,Financials,Equity,"34,747.95",0.00,"34,747.95","8,373.00",4.15,United States,NASDAQ,USD,1.00,--
QTRX,QUANTERIX CORP,Health Care,Equity,"34,874.30",0.00,"34,874.30","12,590.00",2.77,United States,NASDAQ,USD,1.00,--
LAW,CS DISCO INC,Information Technology,Equity,"35,098.79",0.00,"35,098.79","9,943.00",3.53,United States,NYSE,USD,1.00,--
PRME,PRIME MEDICINE INC,Health Care,Equity,"33,265.64",0.00,"33,265.64","10,628.00",3.13,United States,NASDAQ,USD,1.00,--
QSI,QUANTUM SI INC CLASS A,Health Care,Equity,"33,403.42",0.00,"33,403.42","35,806.00",0.93,United States,NASDAQ,USD,1.00,--
JELD,JELD WEN HOLDING INC,Industrials,Equity,"34,317.36",0.00,"34,317.36","22,284.00",1.54,United States,NYSE,USD,1.00,--
MNTK,MONTAUK RENEWABLES INC,Utilities,Equity,"31,364.82",0.00,"31,364.82","19,361.00",1.62,United States,NASDAQ,USD,1.00,--
RCEL,AVITA MEDICAL INC,Health Care,Equity,"31,858.52",0.00,"31,858.52","7,307.00",4.36,United States,NASDAQ,USD,1.00,--
IMMR,IMMERSION CORP,Information Technology,Equity,"32,065.81",0.00,"32,065.81","5,147.00",6.23,United States,NASDAQ,USD,1.00,--
INGN,INOGEN INC,Health Care,Equity,"32,504.00",0.00,"32,504.00","4,780.00",6.80,United States,NASDAQ,USD,1.00,--
ASUR,ASURE SOFTWARE INC,Industrials,Equity,"30,098.64",0.00,"30,098.64","3,508.00",8.58,United States,NASDAQ,USD,1.00,--
CVRX,CVRX INC,Health Care,Equity,"30,278.50",0.00,"30,278.50","5,275.00",5.74,United States,NASDAQ,USD,1.00,--
OFLX,OMEGA FLEX INC,Industrials,Equity,"30,442.05",0.00,"30,442.05","1,109.00",27.45,United States,NASDAQ,USD,1.00,--
TMCI,TREACE MEDICAL CONCEPTS INC,Health Care,Equity,"30,442.30",0.00,"30,442.30","10,990.00",2.77,United States,NASDAQ,USD,1.00,--
BYRN,BYRNA TECHNOLOGIES INC,Industrials,Equity,"30,494.66",0.00,"30,494.66","5,887.00",5.18,United States,NASDAQ,USD,1.00,--
CHRS,COHERUS ONCOLOGY INC,Health Care,Equity,"27,641.54",0.00,"27,641.54","16,958.00",1.63,United States,NASDAQ,USD,1.00,--
OPRX,OPTIMIZERX CORP,Health Care,Equity,"27,723.36",0.00,"27,723.36","5,352.00",5.18,United States,NASDAQ,USD,1.00,--
MXCT,MAXCYTE INC,Health Care,Equity,"27,999.92",0.00,"27,999.92","25,688.00",1.09,United States,NASDAQ,USD,1.00,--
GETY,GETTY IMAGES HOLDINGS INC CLASS A,Communication,Equity,"28,302.18",0.00,"28,302.18","39,589.00",0.71,United States,NYSE,USD,1.00,--
ALDX,ALDEYRA THERAPEUTICS INC,Health Care,Equity,"24,909.96",0.00,"24,909.96","15,006.00",1.66,United States,NASDAQ,USD,1.00,--
HUMA,HUMACYTE INC,Health Care,Equity,"25,032.00",0.00,"25,032.00","25,032.00",1.00,United States,NASDAQ,USD,1.00,--
NKTX,NKARTA INC,Health Care,Equity,"25,101.73",0.00,"25,101.73","8,933.00",2.81,United States,NASDAQ,USD,1.00,--
XPOF,XPONENTIAL FITNESS INC CLASS A,Consumer Discretionary,Equity,"25,340.49",0.00,"25,340.49","4,959.00",5.11,United States,NYSE,USD,1.00,--
MVIS,MICROVISION INC,Information Technology,Equity,"25,623.83",0.00,"25,623.83","42,742.00",0.60,United States,NASDAQ,USD,1.00,--
AVD,AMER VANGUARD CORP,Materials,Equity,"26,283.12",0.00,"26,283.12","9,032.00",2.91,United States,NYSE,USD,1.00,--
